"","S"
"14613",-0.762486398220062
"14614",-0.740111827850342
"14615",-0.716886222362518
"14616",-0.692836344242096
"14617",-0.667989790439606
"14618",-0.64237517118454
"14619",-0.616021931171417
"14620",-0.588960409164429
"14621",-0.561221659183502
"14622",-0.532837569713593
"14623",-0.503840804100037
"14624",-0.474264740943909
"14625",-0.444143325090408
"14626",-0.413511246442795
"14627",-0.382403701543808
"14628",-0.350856423377991
"14629",-0.318905740976334
"14630",-0.286588370800018
"14631",-0.253941476345062
"14632",-0.221002578735352
"14633",-0.187809571623802
"14634",-0.154400616884232
"14635",-0.120814122259617
"14636",-0.0870887115597725
"14637",-0.0532631725072861
"14638",-0.0193763822317123
"14639",0.0145326852798462
"14640",0.0484250411391258
"14641",0.0822617188096046
"14642",0.116003811359406
"14643",0.14961251616478
"14644",0.183049187064171
"14645",0.21627539396286
"14646",0.249252915382385
"14647",0.281943827867508
"14648",0.314310550689697
"14649",0.346315890550613
"14650",0.377923011779785
"14651",0.409095585346222
"14652",0.439797788858414
"14653",0.469994276762009
"14654",0.499650359153748
"14655",0.528731882572174
"14656",0.557205498218536
"14657",0.585038423538208
"14658",0.612198650836945
"14659",0.638654947280884
"14660",0.66437691450119
"14661",0.68933492898941
"14662",0.713500320911407
"14663",0.736845374107361
"14664",0.759343087673187
"14665",0.780967772006989
"14666",0.801694393157959
"14667",0.821499228477478
"14668",0.840359508991241
"14669",0.858253479003906
"14670",0.87516063451767
"14671",0.89106148481369
"14672",0.905937790870667
"14673",0.919772386550903
"14674",0.93254941701889
"14675",0.944254159927368
"14676",0.954873204231262
"14677",0.964394271373749
"14678",0.972806453704834
"14679",0.980100035667419
"14680",0.986266732215881
"14681",0.991299331188202
"14682",0.995192170143127
"14683",0.99794065952301
"14684",0.999541699886322
"14685",0.99999338388443
"14686",0.999295294284821
"14687",0.997448205947876
"14688",0.994454145431519
"14689",0.990316689014435
"14690",0.985040545463562
"14691",0.978631734848022
"14692",0.971097648143768
"14693",0.962447047233582
"14694",0.952689707279205
"14695",0.941836953163147
"14696",0.929901242256165
"14697",0.916896343231201
"14698",0.902837157249451
"14699",0.887739837169647
"14700",0.87162172794342
"14701",0.854501485824585
"14702",0.836398661136627
"14703",0.817334115505219
"14704",0.797329783439636
"14705",0.776408672332764
"14706",0.754594802856445
"14707",0.731913268566132
"14708",0.708390176296234
"14709",0.684052526950836
"14710",0.658928394317627
"14711",0.633046567440033
"14712",0.606436848640442
"14713",0.579129815101624
"14714",0.551156878471375
"14715",0.522550165653229
"14716",0.493342697620392
"14717",0.463567912578583
"14718",0.43326011300087
"14719",0.402454137802124
"14720",0.371185421943665
"14721",0.339489877223969
"14722",0.307404011487961
"14723",0.274964660406113
"14724",0.242209136486053
"14725",0.209175124764442
"14726",0.175900593400002
"14727",0.142423823475838
"14728",0.108783267438412
"14729",0.0750176385045052
"14730",0.041165754199028
"14731",0.00726653449237347
"14732",-0.0266410410404205
"14733",-0.0605179853737354
"14734",-0.0943253412842751
"14735",-0.128024235367775
"14736",-0.161575928330421
"14737",-0.194941848516464
"14738",-0.228083595633507
"14739",-0.26096311211586
"14740",-0.29354253411293
"14741",-0.32578444480896
"14742",-0.357651770114899
"14743",-0.389107823371887
"14744",-0.420116513967514
"14745",-0.450642108917236
"14746",-0.480649530887604
"14747",-0.510104298591614
"14748",-0.538972556591034
"14749",-0.56722104549408
"14750",-0.594817399978638
"14751",-0.621729731559753
"14752",-0.647927224636078
"14753",-0.673379719257355
"14754",-0.698057889938354
"14755",-0.721933424472809
"14756",-0.744978904724121
"14757",-0.767167747020721
"14758",-0.788474500179291
"14759",-0.808874607086182
"14760",-0.828344643115997
"14761",-0.846862256526947
"14762",-0.864406108856201
"14763",-0.880955994129181
"14764",-0.896493017673492
"14765",-0.910999119281769
"14766",-0.924457788467407
"14767",-0.936853528022766
"14768",-0.948171973228455
"14769",-0.958400189876556
"14770",-0.967526435852051
"14771",-0.975540161132812
"14772",-0.982432186603546
"14773",-0.988194584846497
"14774",-0.992820739746094
"14775",-0.996305286884308
"14776",-0.998644292354584
"14777",-0.999835014343262
"14778",-0.999876081943512
"14779",-0.99876743555069
"14780",-0.99651038646698
"14781",-0.993107557296753
"14782",-0.988562762737274
"14783",-0.982881367206573
"14784",-0.976069748401642
"14785",-0.968135833740234
"14786",-0.959088742733002
"14787",-0.948938846588135
"14788",-0.93769782781601
"14789",-0.925378620624542
"14790",-0.911995410919189
"14791",-0.897563517093658
"14792",-0.882099628448486
"14793",-0.865621447563171
"14794",-0.848147928714752
"14795",-0.829699158668518
"14796",-0.810296416282654
"14797",-0.789961993694305
"14798",-0.76871919631958
"14799",-0.74659252166748
"14800",-0.723607420921326
"14801",-0.699790239334106
"14802",-0.675168454647064
"14803",-0.649770319461823
"14804",-0.623625040054321
"14805",-0.596762716770172
"14806",-0.569214224815369
"14807",-0.541011273860931
"14808",-0.512186169624329
"14809",-0.482772201299667
"14810",-0.452803075313568
"14811",-0.422313332557678
"14812",-0.391337990760803
"14813",-0.359912693500519
"14814",-0.328073531389236
"14815",-0.295857161283493
"14816",-0.263300597667694
"14817",-0.23044128715992
"14818",-0.197316989302635
"14819",-0.163965836167336
"14820",-0.130426123738289
"14821",-0.0967364609241486
"14822",-0.0629355609416962
"14823",-0.0290623009204865
"14824",0.00484438007697463
"14825",0.0387454889714718
"14826",0.0726020485162735
"14827",0.106375128030777
"14828",0.140025898814201
"14829",0.173515647649765
"14830",0.206805899739265
"14831",0.239858359098434
"14832",0.272635012865067
"14833",0.305098176002502
"14834",0.337210536003113
"14835",0.368935167789459
"14836",0.400235593318939
"14837",0.431075781583786
"14838",0.461420327425003
"14839",0.491234332323074
"14840",0.520483493804932
"14841",0.549134135246277
"14842",0.577153444290161
"14843",0.604509055614471
"14844",0.631169617176056
"14845",0.657104432582855
"14846",0.682283699512482
"14847",0.706678450107574
"14848",0.730260670185089
"14849",0.753003180027008
"14850",0.77487987279892
"14851",0.795865535736084
"14852",0.815936148166656
"14853",0.83506852388382
"14854",0.853240728378296
"14855",0.870431900024414
"14856",0.886622190475464
"14857",0.901793003082275
"14858",0.915926873683929
"14859",0.929007649421692
"14860",0.94102019071579
"14861",0.951950669288635
"14862",0.96178662776947
"14863",0.970516681671143
"14864",0.97813081741333
"14865",0.984620273113251
"14866",0.989977538585663
"14867",0.994196534156799
"14868",0.997272312641144
"14869",0.999201476573944
"14870",0.999981641769409
"14871",0.999612092971802
"14872",0.998093068599701
"14873",0.99542647600174
"14874",0.991615235805511
"14875",0.98666387796402
"14876",0.980578005313873
"14877",0.973364591598511
"14878",0.965032041072845
"14879",0.955589830875397
"14880",0.945048809051514
"14881",0.933421194553375
"14882",0.920720279216766
"14883",0.906960725784302
"14884",0.892158269882202
"14885",0.876330018043518
"14886",0.859494149684906
"14887",0.841669976711273
"14888",0.822878003120422
"14889",0.803139865398407
"14890",0.782478272914886
"14891",0.760917007923126
"14892",0.738480746746063
"14893",0.71519535779953
"14894",0.691087663173676
"14895",0.666185319423676
"14896",0.640516936779022
"14897",0.614112079143524
"14898",0.587001144886017
"14899",0.559215188026428
"14900",0.530786275863647
"14901",0.501747071743011
"14902",0.47213089466095
"14903",0.441971868276596
"14904",0.411304622888565
"14905",0.380164474248886
"14906",0.348587185144424
"14907",0.316609084606171
"14908",0.284266948699951
"14909",0.251597940921783
"14910",0.218639627099037
"14911",0.185429930686951
"14912",0.152007013559341
"14913",0.118409313261509
"14914",0.0846754685044289
"14915",0.0508442558348179
"14916",0.0169545840471983
"14917",-0.0169545840471983
"14918",-0.0508442558348179
"14919",-0.0846754685044289
"14920",-0.118409313261509
"14921",-0.152007013559341
"14922",-0.185429930686951
"14923",-0.218639627099037
"14924",-0.251597940921783
"14925",-0.284266948699951
"14926",-0.316609084606171
"14927",-0.348587185144424
"14928",-0.380164474248886
"14929",-0.411304622888565
"14930",-0.441971868276596
"14931",-0.47213089466095
"14932",-0.501747071743011
"14933",-0.530786275863647
"14934",-0.559215188026428
"14935",-0.587001144886017
"14936",-0.614112079143524
"14937",-0.640516936779022
"14938",-0.666185319423676
"14939",-0.691087663173676
"14940",-0.71519535779953
"14941",-0.738480746746063
"14942",-0.760917007923126
"14943",-0.782478272914886
"14944",-0.803139865398407
"14945",-0.822878003120422
"14946",-0.841669976711273
"14947",-0.859494149684906
"14948",-0.876330018043518
"14949",-0.892158269882202
"14950",-0.906960725784302
"14951",-0.920720279216766
"14952",-0.933421194553375
"14953",-0.945048809051514
"14954",-0.955589830875397
"14955",-0.965032041072845
"14956",-0.973364591598511
"14957",-0.980578005313873
"14958",-0.98666387796402
"14959",-0.991615235805511
"14960",-0.99542647600174
"14961",-0.998093068599701
"14962",-0.999612092971802
"14963",-0.999981641769409
"14964",-0.999201476573944
"14965",-0.997272312641144
"14966",-0.994196534156799
"14967",-0.989977538585663
"14968",-0.984620273113251
"14969",-0.97813081741333
"14970",-0.970516681671143
"14971",-0.96178662776947
"14972",-0.951950669288635
"14973",-0.94102019071579
"14974",-0.929007649421692
"14975",-0.915926873683929
"14976",-0.901793003082275
"14977",-0.886622190475464
"14978",-0.870431900024414
"14979",-0.853240728378296
"14980",-0.83506852388382
"14981",-0.815936148166656
"14982",-0.795865535736084
"14983",-0.77487987279892
"14984",-0.753003180027008
"14985",-0.730260670185089
"14986",-0.706678450107574
"14987",-0.682283699512482
"14988",-0.657104432582855
"14989",-0.631169617176056
"14990",-0.604509055614471
"14991",-0.577153444290161
"14992",-0.549134135246277
"14993",-0.520483493804932
"14994",-0.491234332323074
"14995",-0.461420327425003
"14996",-0.431075781583786
"14997",-0.400235593318939
"14998",-0.368935167789459
"14999",-0.337210536003113
"15000",-0.305098176002502
"15001",-0.272635012865067
"15002",-0.239858359098434
"15003",-0.206805899739265
"15004",-0.173515647649765
"15005",-0.140025898814201
"15006",-0.106375128030777
"15007",-0.0726020485162735
"15008",-0.0387454889714718
"15009",-0.00484438007697463
"15010",0.0290623009204865
"15011",0.0629355609416962
"15012",0.0967364609241486
"15013",0.130426123738289
"15014",0.163965836167336
"15015",0.197316989302635
"15016",0.23044128715992
"15017",0.263300597667694
"15018",0.295857161283493
"15019",0.328073531389236
"15020",0.359912693500519
"15021",0.391337990760803
"15022",0.422313332557678
"15023",0.452803075313568
"15024",0.482772201299667
"15025",0.512186169624329
"15026",0.541011273860931
"15027",0.569214224815369
"15028",0.596762716770172
"15029",0.623625040054321
"15030",0.649770319461823
"15031",0.675168454647064
"15032",0.699790239334106
"15033",0.723607420921326
"15034",0.74659252166748
"15035",0.76871919631958
"15036",0.789961993694305
"15037",0.810296416282654
"15038",0.829699158668518
"15039",0.848147928714752
"15040",0.865621447563171
"15041",0.882099628448486
"15042",0.897563517093658
"15043",0.911995410919189
"15044",0.925378620624542
"15045",0.93769782781601
"15046",0.948938846588135
"15047",0.959088742733002
"15048",0.968135833740234
"15049",0.976069748401642
"15050",0.982881367206573
"15051",0.988562762737274
"15052",0.993107557296753
"15053",0.99651038646698
"15054",0.99876743555069
"15055",0.999876081943512
"15056",0.999835014343262
"15057",0.998644292354584
"15058",0.996305286884308
"15059",0.992820739746094
"15060",0.988194584846497
"15061",0.982432186603546
"15062",0.975540161132812
"15063",0.967526435852051
"15064",0.958400189876556
"15065",0.948171973228455
"15066",0.936853528022766
"15067",0.924457788467407
"15068",0.910999119281769
"15069",0.896493017673492
"15070",0.880955994129181
"15071",0.864406108856201
"15072",0.846862256526947
"15073",0.828344643115997
"15074",0.808874607086182
"15075",0.788474500179291
"15076",0.767167747020721
"15077",0.744978904724121
"15078",0.721933424472809
"15079",0.698057889938354
"15080",0.673379719257355
"15081",0.647927224636078
"15082",0.621729731559753
"15083",0.594817399978638
"15084",0.56722104549408
"15085",0.538972556591034
"15086",0.510104298591614
"15087",0.480649530887604
"15088",0.450642108917236
"15089",0.420116513967514
"15090",0.389107823371887
"15091",0.357651770114899
"15092",0.32578444480896
"15093",0.29354253411293
"15094",0.26096311211586
"15095",0.228083595633507
"15096",0.194941848516464
"15097",0.161575928330421
"15098",0.128024235367775
"15099",0.0943253412842751
"15100",0.0605179853737354
"15101",0.0266410410404205
"15102",-0.00726653449237347
"15103",-0.041165754199028
"15104",-0.0750176385045052
"15105",-0.108783267438412
"15106",-0.142423823475838
"15107",-0.175900593400002
"15108",-0.209175124764442
"15109",-0.242209136486053
"15110",-0.274964660406113
"15111",-0.307404011487961
"15112",-0.339489877223969
"15113",-0.371185421943665
"15114",-0.402454137802124
"15115",-0.43326011300087
"15116",-0.463567912578583
"15117",-0.493342697620392
"15118",-0.522550165653229
"15119",-0.551156878471375
"15120",-0.579129815101624
"15121",-0.606436848640442
"15122",-0.633046567440033
"15123",-0.658928394317627
"15124",-0.684052526950836
"15125",-0.708390176296234
"15126",-0.731913268566132
"15127",-0.754594802856445
"15128",-0.776408672332764
"15129",-0.797329783439636
"15130",-0.817334115505219
"15131",-0.836398661136627
"15132",-0.854501485824585
"15133",-0.87162172794342
"15134",-0.887739837169647
"15135",-0.902837157249451
"15136",-0.916896343231201
"15137",-0.929901242256165
"15138",-0.941836953163147
"15139",-0.952689707279205
"15140",-0.962447047233582
"15141",-0.971097648143768
"15142",-0.978631734848022
"15143",-0.985040545463562
"15144",-0.990316689014435
"15145",-0.994454145431519
"15146",-0.997448205947876
"15147",-0.999295294284821
"15148",-0.99999338388443
"15149",-0.999541699886322
"15150",-0.99794065952301
"15151",-0.995192170143127
"15152",-0.991299331188202
"15153",-0.986266732215881
"15154",-0.980100035667419
"15155",-0.972806453704834
"15156",-0.964394271373749
"15157",-0.954873204231262
"15158",-0.944254159927368
"15159",-0.93254941701889
"15160",-0.919772386550903
"15161",-0.905937790870667
"15162",-0.89106148481369
"15163",-0.87516063451767
"15164",-0.858253479003906
"15165",-0.840359508991241
"15166",-0.821499228477478
"15167",-0.801694393157959
"15168",-0.780967772006989
"15169",-0.759343087673187
"15170",-0.736845374107361
"15171",-0.713500320911407
"15172",-0.68933492898941
"15173",-0.66437691450119
"15174",-0.638654947280884
"15175",-0.612198650836945
"15176",-0.585038423538208
"15177",-0.557205498218536
"15178",-0.528731882572174
"15179",-0.499650359153748
"15180",-0.469994276762009
"15181",-0.439797788858414
"15182",-0.409095585346222
"15183",-0.377923011779785
"15184",-0.346315890550613
"15185",-0.314310550689697
"15186",-0.281943827867508
"15187",-0.249252915382385
"15188",-0.21627539396286
"15189",-0.183049187064171
"15190",-0.14961251616478
"15191",-0.116003811359406
"15192",-0.0822617188096046
"15193",-0.0484250411391258
"15194",-0.0145326852798462
"15195",0.0193763822317123
"15196",0.0532631725072861
"15197",0.0870887115597725
"15198",0.120814122259617
"15199",0.154400616884232
